ConsultantID,Title,ProjectID,ProjectName,BusinessUnit,TotalHours,FirstWorked,LastWorked
54,,80,Public-key high-level function,Media & Entertainment,25.59,2026-09-27 14:57:45.165417,2026-10-19 00:12:01.882505
54,,70,Robust zero defect installation,Media & Entertainment,23.36,2025-12-06 11:32:14.344215,2025-12-25 00:58:41.231614
54,,49,Automated interactive alliance,Healthcare,23.07,2024-08-02 18:41:01.861552,2024-08-23 20:34:50.720608
55,,113,Innovative holistic conglomeration,Energy,156.96,2028-10-30 01:08:01.949306,2028-11-08 00:31:31.903745
55,,40,Centralized logistical internet solution,Media & Entertainment,154.96,2023-04-02 06:17:07.722643,2023-04-14 05:49:54.148435
55,,43,Multi-tiered systemic conglomeration,Retail,154.09,2023-12-09 09:16:48.738460,2023-12-25 16:55:32.049260
55,,71,Distributed intangible functionalities,Healthcare,140.6,2026-02-11 20:55:13.165593,2026-02-28 18:20:38.329053
55,,96,Innovative coherent paradigm,Retail,132.38,2027-09-15 17:49:03.145654,2027-10-14 15:43:26.892397
55,,55,Focused systemic firmware,Healthcare,132.37,2024-12-06 15:24:26.962758,2024-12-22 17:46:34.134598
55,,25,Networked sustainable help-desk,Government,131.36,2022-05-15 10:21:20.333006,2022-06-08 01:16:45.039820
55,,12,Reverse-engineered composite capability,Healthcare,131.16,2021-04-05 05:14:35.556374,2021-04-21 20:15:59.056036
55,,125,Front-line discrete workforce,Retail,128.11,2029-12-04 12:47:58.329784,2029-12-22 07:57:40.625819
55,,30,Digitized zero tolerance parallelism,Retail,113.66,2022-11-19 03:37:10.343330,2022-12-14 00:11:31.987837
55,,8,Horizontal static installation,Healthcare,100.28,2020-09-25 07:27:02.055810,2020-10-16 14:45:29.390085
55,,109,Sharable mission-critical focus group,Healthcare,85.91,2028-07-08 12:54:33.089142,2028-07-31 11:37:49.003445
55,,50,Innovative 24 hour instruction set,Healthcare,77.35,2024-08-12 16:03:06.503817,2024-09-04 22:21:20.084324
55,,67,Persistent context-sensitive parallelism,Retail,76.1,2025-10-04 23:02:51.762927,2025-10-15 19:59:51.150932
55,,120,User-centric coherent help-desk,Healthcare,71.35,2029-07-26 19:14:44.903438,2029-08-21 18:45:10.858973
55,,77,Networked client-driven protocol,Retail,67.6,2026-08-26 23:42:05.585939,2026-09-16 09:43:13.102493
55,,84,Reverse-engineered zero tolerance alliance,Energy,58.45,2027-01-13 02:27:30.471613,2027-02-11 06:14:49.462280
55,,20,Face to face executive artificial intelligence,Media & Entertainment,52.19,2021-11-27 00:09:18.648817,2021-12-20 07:39:39.623561
55,,102,Virtual intangible matrices,Retail,50.48,2028-02-06 14:32:41.463143,2028-03-03 21:53:17.390494
55,,90,Realigned leading edge firmware,Healthcare,34.02,2027-06-05 21:05:02.050971,2027-06-23 03:57:03.318135
55,,60,Intuitive data-driven collaboration,Government,31.86,2025-02-27 09:31:45.601606,2025-03-17 21:15:22.726218
56,Senior Manager,43,Multi-tiered systemic conglomeration,Retail,154.09,2023-12-09 09:16:48.738460,2023-12-25 16:55:32.049260
56,Senior Manager,7,Proactive holistic data-warehouse,Retail,152.61,2020-10-02 22:32:53.281455,2020-10-28 08:44:49.163279
56,Senior Manager,121,Team-oriented zero defect access,Healthcare,150.32,2029-08-14 04:04:45.306340,2029-09-04 23:13:56.069217
56,Senior Manager,103,Phased context-sensitive knowledge base,Media & Entertainment,145.26,2028-04-07 03:35:30.957482,2028-04-29 11:15:37.104121
56,Senior Manager,55,Focused systemic firmware,Healthcare,132.37,2024-12-06 15:24:26.962758,2024-12-22 17:46:34.134598
56,Senior Manager,25,Networked sustainable help-desk,Government,131.36,2022-05-15 10:21:20.333006,2022-06-08 01:16:45.039820
56,Senior Manager,49,Automated interactive alliance,Healthcare,115.92,2024-08-23 20:34:50.720608,2024-09-04 23:45:36.848342
56,Senior Manager,30,Digitized zero tolerance parallelism,Retail,113.66,2022-11-19 03:37:10.343330,2022-12-14 00:11:31.987837
56,Senior Manager,87,User-friendly bifurcated array,Government,109.48,2027-02-22 08:04:52.458930,2027-03-14 19:07:18.770060
56,Senior Manager,72,Focused value-added focus group,Retail,108.39,2026-02-28 01:21:30.147165,2026-03-22 17:08:11.780359
56,Senior Manager,99,Open-source methodical productivity,Government,107.95,2027-10-14 21:46:11.230475,2027-11-06 20:40:57.568933
56,Senior Manager,18,Quality-focused cloud-native frame,Retail,106.33,2021-12-12 02:54:03.642944,2021-12-30 11:48:15.715625
56,Senior Manager,13,Public-key content-based hardware,Government,103.35,2021-06-10 17:38:37.583589,2021-06-22 12:15:18.519781
56,Senior Manager,67,Persistent context-sensitive parallelism,Retail,76.1,2025-10-04 23:02:51.762927,2025-10-15 19:59:51.150932
56,Senior Manager,61,Upgradable mobile instruction set,Energy,75.32,2025-03-11 21:41:30.493784,2025-04-12 07:23:01.364329
56,Senior Manager,39,Smart asynchronous protocol,Energy,72.55,2023-04-04 10:51:14.280305,2023-04-23 16:15:19.773568
56,Senior Manager,93,Decentralized discrete core,Energy,59.38,2027-07-19 11:14:32.977520,2027-08-02 14:19:04.530864
56,Senior Manager,114,Expanded 24 hour algorithm,Energy,57.59,2028-11-02 14:27:26.734423,2028-12-09 01:14:39.044944
56,Senior Manager,80,Public-key high-level function,Media & Entertainment,32.14,2026-10-19 00:12:01.882505,2026-11-07 22:41:27.915214
56,Senior Manager,108,Robust next generation analyzer,Government,25.43,2028-07-11 05:05:34.201460,2028-08-01 10:01:27.838455
57,Associate Partner,36,Cross-platform bottom-line analyzer,Retail,155.3,2023-03-15 00:40:10.941181,2023-04-10 13:54:21.561557
57,Associate Partner,7,Proactive holistic data-warehouse,Retail,152.61,2020-10-02 22:32:53.281455,2020-10-28 08:44:49.163279
57,Associate Partner,15,Grass-roots optimizing capacity,Energy,151.16,2021-08-04 06:33:47.511566,2021-08-28 00:47:12.610660
57,Associate Partner,112,Devolved encompassing capability,Energy,147.72,2028-09-30 09:07:53.879586,2028-10-19 03:26:48.635655
57,Associate Partner,122,Public-key impactful customer loyalty,Energy,144.89,2029-10-01 21:08:29.949765,2029-10-22 08:56:43.263546
57,Associate Partner,82,Polarised zero tolerance implementation,Healthcare,144.76,2026-11-18 18:10:28.146846,2026-12-13 19:31:08.070883
57,Associate Partner,67,Persistent context-sensitive parallelism,Retail,142.52,2025-10-15 19:59:51.150932,2025-11-02 09:40:39.996909
57,Associate Partner,95,Configurable local productivity,Healthcare,137.05,2027-09-05 04:20:29.263547,2027-10-01 07:07:32.084033
57,Associate Partner,55,Focused systemic firmware,Healthcare,132.37,2024-12-06 15:24:26.962758,2024-12-22 17:46:34.134598
57,Associate Partner,90,Realigned leading edge firmware,Healthcare,126.73,2027-06-23 03:57:03.318135,2027-07-08 05:31:30.626950
57,Associate Partner,116,Cross-platform mobile framework,Energy,122.01,2029-03-02 23:40:12.842246,2029-04-03 10:39:33.833991
57,Associate Partner,86,Customer-focused bifurcated standardization,Healthcare,121.55,2027-03-03 05:29:16.664576,2027-03-23 14:29:25.421080
57,Associate Partner,27,Devolved discrete circuit,Government,115.23,2022-09-11 13:10:16.652664,2022-09-26 14:00:14.752142
57,Associate Partner,72,Focused value-added focus group,Retail,108.39,2026-02-28 01:21:30.147165,2026-03-22 17:08:11.780359
57,Associate Partner,19,Proactive secondary solution,Energy,101.48,2021-12-16 10:15:14.167131,2021-12-31 16:37:08.039518
57,Associate Partner,32,Total intangible attitude,Media & Entertainment,93.27,2022-12-05 20:14:10.832339,2022-12-24 17:01:31.757846
57,Associate Partner,24,Balanced disintermediate intranet,Energy,87.7,2022-04-15 20:47:30.846823,2022-05-08 19:50:31.363654
57,Associate Partner,46,Reverse-engineered discrete application,Government,84.64,2024-03-24 16:08:25.838855,2024-04-23 16:24:01.036097
57,Associate Partner,10,Configurable regional monitoring,Government,75.7,2020-12-25 23:52:22.457196,2021-01-14 01:18:16.567203
57,Associate Partner,39,Smart asynchronous protocol,Energy,74.27,2023-05-19 21:45:47.154662,2023-06-12 22:47:45.569760
57,Associate Partner,104,Stand-alone zero trust hardware,Government,69.77,2028-05-02 17:33:04.322502,2028-05-27 19:26:34.873778
57,Associate Partner,49,Automated interactive alliance,Healthcare,69.6,2024-09-04 23:45:36.848342,2024-09-26 19:32:58.030302
57,Associate Partner,77,Networked client-driven protocol,Retail,67.6,2026-08-26 23:42:05.585939,2026-09-16 09:43:13.102493
57,Associate Partner,56,Self-enabling composite knowledge base,Government,61.99,2025-02-08 20:44:43.685493,2025-03-04 09:23:38.331615
57,Associate Partner,63,Innovative high-level parallelism,Government,42.59,2025-05-09 19:15:36.352335,2025-05-29 00:12:29.467941
57,Associate Partner,109,Sharable mission-critical focus group,Healthcare,36.76,2028-07-31 11:37:49.003445,2028-08-24 01:02:37.522222
57,Associate Partner,97,Optimized incremental orchestration,Retail,25.52,2027-11-29 04:38:40.998701,2027-12-20 14:44:15.001468
58,Consultant,46,Reverse-engineered discrete application,Government,142.62,2024-02-16 06:42:56.301755,2024-03-01 13:25:18.850558
58,Consultant,15,Grass-roots optimizing capacity,Energy,127.93,2021-08-28 00:47:12.610660,2021-09-09 14:02:23.888994
58,Consultant,65,Robust tertiary collaboration,Retail,120.06,2025-07-15 02:46:52.699807,2025-08-12 07:58:33.786976
58,Consultant,98,Seamless immersive benchmark,Government,114.31,2027-11-23 16:17:25.520091,2027-12-11 01:03:23.569795
58,Consultant,121,Team-oriented zero defect access,Healthcare,93.89,2029-07-21 05:26:34.787708,2029-08-14 04:04:45.306340
58,Consultant,26,Customer-focused bottom-line support,Government,92.2,2022-06-04 04:44:16.640712,2022-07-01 18:25:08.733758
58,Consultant,69,Managed responsive migration,Energy,91.92,2025-12-29 15:48:07.569726,2026-01-15 04:06:11.214438
58,Consultant,36,Cross-platform bottom-line analyzer,Retail,91.73,2023-01-22 21:48:57.757712,2023-02-10 13:45:49.085979
58,Consultant,106,Implemented coherent middleware,Healthcare,85.9,2028-07-07 12:10:01.669346,2028-08-03 04:57:50.918810
58,Consultant,124,User-centric empowering initiative,Government,85.58,2029-11-19 13:37:40.440510,2029-12-08 08:04:04.982483
58,Consultant,105,User-centric fresh-thinking microservice,Media & Entertainment,81.86,2028-04-14 09:30:00.679398,2028-05-07 14:44:56.053227
58,Consultant,85,Reactive impactful complexity,Government,77.56,2027-01-17 18:17:43.395892,2027-02-01 03:47:03.663672
58,Consultant,33,Open-architected client-driven circuit,Media & Entertainment,77.39,2022-10-30 03:48:42.203683,2022-11-16 01:22:13.671486
58,Consultant,58,Fundamental optimal instruction set,Retail,73.85,2025-03-04 06:25:17.040505,2025-03-22 19:17:26.789269
58,Consultant,11,Future-proofed zero trust hub,Government,70.83,2020-12-06 18:31:19.688930,2020-12-30 16:03:45.590399
58,Consultant,51,Virtual logistical hub,Government,69.53,2024-08-21 13:16:40.195577,2024-09-09 03:47:30.138796
58,Consultant,72,Focused value-added focus group,Retail,63.09,2026-03-22 17:08:11.780359,2026-04-13 15:36:43.457882
58,Consultant,40,Centralized logistical internet solution,Media & Entertainment,61.34,2023-05-02 09:42:25.249652,2023-05-22 09:10:20.698428
58,Consultant,114,Expanded 24 hour algorithm,Energy,57.59,2028-11-02 14:27:26.734423,2028-12-09 01:14:39.044944
58,Consultant,21,Public-key neutral intranet,Government,50.69,2021-12-26 01:23:20.509819,2022-01-14 21:46:56.129641
58,Consultant,88,Polarised reciprocal workforce,Media & Entertainment,40.45,2027-05-29 18:40:08.628236,2027-06-23 03:43:48.947233
58,Consultant,78,Open-source mobile microservice,Media & Entertainment,33.93,2026-10-02 02:03:16.303250,2026-10-23 16:56:35.720761
58,Consultant,4,Virtual regional website,Government,33.7,2020-09-01 20:05:23.468039,2020-09-20 03:55:49.163560
58,Consultant,93,Decentralized discrete core,Energy,32.53,2027-08-19 21:03:05.750644,2027-08-30 17:05:29.432834
58,Consultant,56,Self-enabling composite knowledge base,Government,28.74,2024-12-03 20:48:57.981432,2024-12-29 23:39:40.505350
59,Manager,55,Focused systemic firmware,Healthcare,158.52,2024-12-22 17:46:34.134598,2025-01-13 19:12:05.723775
59,Manager,89,Seamless cohesive open architecture,Government,158.06,2027-06-05 07:09:08.415997,2027-06-27 18:20:43.200989
59,Manager,7,Proactive holistic data-warehouse,Retail,152.61,2020-10-02 22:32:53.281455,2020-10-28 08:44:49.163279
59,Manager,15,Grass-roots optimizing capacity,Energy,151.16,2021-08-04 06:33:47.511566,2021-08-28 00:47:12.610660
59,Manager,40,Centralized logistical internet solution,Media & Entertainment,145.03,2023-04-14 05:49:54.148435,2023-05-02 09:42:25.249652
59,Manager,124,User-centric empowering initiative,Government,140.89,2029-10-31 20:24:27.273448,2029-11-19 13:37:40.440510
59,Manager,50,Innovative 24 hour instruction set,Healthcare,134.99,2024-09-26 14:38:30.515441,2024-10-16 04:55:10.027820
59,Manager,118,Automated directional hardware,Healthcare,120.89,2029-06-06 17:57:45.245572,2029-06-24 18:38:26.109189
59,Manager,73,Distributed bottom-line concept,Government,104.6,2026-02-28 17:48:41.910766,2026-03-22 10:49:24.761837
59,Manager,66,Fully-configurable homogeneous portal,Media & Entertainment,81.86,2025-10-30 18:30:40.241223,2025-11-22 08:34:07.738618
59,Manager,76,Intuitive value-added hierarchy,Government,77.89,2026-04-21 01:49:54.050013,2026-05-16 15:45:10.508163
59,Manager,10,Configurable regional monitoring,Government,75.7,2020-12-25 23:52:22.457196,2021-01-14 01:18:16.567203
59,Manager,45,Self-enabling national contingency,Retail,68.35,2024-04-13 14:27:01.580370,2024-05-06 12:25:20.871986
59,Manager,98,Seamless immersive benchmark,Government,64.76,2027-11-08 08:00:55.825787,2027-11-23 16:17:25.520091
59,Manager,33,Open-architected client-driven circuit,Media & Entertainment,62.55,2022-12-22 18:54:28.356216,2023-01-13 04:54:34.290885
59,Manager,115,Adaptive coherent customer loyalty,Retail,57.49,2028-11-30 07:53:44.786015,2028-12-17 22:44:08.864591
59,Manager,105,User-centric fresh-thinking microservice,Media & Entertainment,49.9,2028-06-06 09:39:30.781801,2028-06-19 08:30:57.717110
59,Manager,23,Adaptive cloud-native installation,Government,49.69,2022-04-20 05:44:24.539184,2022-05-10 13:37:40.718534
59,Manager,20,Face to face executive artificial intelligence,Media & Entertainment,38.58,2021-12-20 07:39:39.623561,2022-01-11 16:01:16.785956
59,Manager,93,Decentralized discrete core,Energy,32.53,2027-08-19 21:03:05.750644,2027-08-30 17:05:29.432834
59,Manager,80,Public-key high-level function,Media & Entertainment,32.14,2026-10-19 00:12:01.882505,2026-11-07 22:41:27.915214
59,Manager,110,Realigned neutral service-desk,Energy,32.01,2028-08-05 15:27:46.335214,2028-08-27 05:42:15.699531
59,Manager,60,Intuitive data-driven collaboration,Government,31.86,2025-02-27 09:31:45.601606,2025-03-17 21:15:22.726218
59,Manager,64,Triple-buffered national focus group,Government,28.39,2025-06-17 11:05:51.411046,2025-07-11 11:43:28.049886
59,Manager,42,Total optimizing alliance,Retail,28.13,2023-06-24 23:51:20.147342,2023-07-11 14:26:15.561953
59,Manager,85,Reactive impactful complexity,Government,27.16,2027-02-01 03:47:03.663672,2027-02-16 11:19:22.432526
59,Manager,101,Upgradable next generation task-force,Retail,21.41,2028-01-26 20:01:48.552962,2028-02-19 23:15:53.004209
59,Manager,28,Automated data-driven firmware,Retail,20.73,2022-10-08 00:06:22.269344,2022-10-24 17:39:28.086361
60,Partner,7,Proactive holistic data-warehouse,Retail,152.61,2020-10-02 22:32:53.281455,2020-10-28 08:44:49.163279
60,Partner,124,User-centric empowering initiative,Government,143.89,2029-10-18 05:27:24.998721,2029-10-31 20:24:27.273448
60,Partner,37,Streamlined real-time intranet,Healthcare,141.18,2023-04-08 04:57:11.977679,2023-04-30 11:00:27.417817
60,Partner,99,Open-source methodical productivity,Government,128.91,2027-11-06 20:40:57.568933,2027-11-25 18:06:19.182097
60,Partner,26,Customer-focused bottom-line support,Government,127.07,2022-07-01 18:25:08.733758,2022-07-14 18:17:48.397151
60,Partner,44,Open-architected responsive array,Energy,120.57,2024-02-01 00:56:52.159766,2024-02-12 13:36:39.794029
60,Partner,74,Future-proofed tertiary customer loyalty,Healthcare,117.58,2026-03-03 16:15:34.437807,2026-03-22 13:06:26.421323
60,Partner,50,Innovative 24 hour instruction set,Healthcare,117.15,2024-09-04 22:21:20.084324,2024-09-26 14:38:30.515441
60,Partner,116,Cross-platform mobile framework,Energy,111.11,2029-02-16 22:34:39.106950,2029-03-02 23:40:12.842246
60,Partner,18,Quality-focused cloud-native frame,Retail,106.33,2021-12-12 02:54:03.642944,2021-12-30 11:48:15.715625
60,Partner,68,Devolved value-added hub,Energy,90.8,2025-10-30 13:53:21.164896,2025-11-26 14:11:11.551883
60,Partner,31,Grass-roots fault-tolerant complexity,Retail,89.69,2022-11-28 13:32:34.083733,2022-12-23 10:54:57.252140
60,Partner,104,Stand-alone zero trust hardware,Government,69.77,2028-05-02 17:33:04.322502,2028-05-27 19:26:34.873778
60,Partner,14,Grass-roots coherent neural-net,Retail,53.35,2021-06-27 14:15:48.100057,2021-07-13 01:24:38.975670
60,Partner,63,Innovative high-level parallelism,Government,38.96,2025-04-20 11:37:31.934798,2025-05-09 19:15:36.352335
60,Partner,57,Front-line leading edge frame,Retail,32.18,2024-12-30 20:47:58.235158,2025-01-18 23:00:59.807027
60,Partner,110,Realigned neutral service-desk,Energy,32.01,2028-08-05 15:27:46.335214,2028-08-27 05:42:15.699531
60,Partner,85,Reactive impactful complexity,Government,27.16,2027-02-01 03:47:03.663672,2027-02-16 11:19:22.432526
60,Partner,79,Open-architected modular task-force,Retail,21.68,2026-09-15 00:59:00.679944,2026-10-07 00:34:16.132526
60,Partner,92,Focused transitional approach,Energy,20.99,2027-07-18 13:26:51.342817,2027-08-07 18:07:00.299840
